INVOICE;Исходный;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Код страны поставщика;УНП поставщика;Код филиала для поставщика;Наименование поставщика;ИМНС поставщика;Статус поставщика;ФИО подписавшего ЭСЧФ поставщика;Код страны получателя;УНП получателя;Код филиала для получателя;Наименование получателя;ИМНС получателя;Статус получателя;ФИО подписавшего ЭСЧФ получателя;№ ЭСЧФ;К ЭСЧФ;Тип ЭСЧФ;Статус ЭСЧФ;Дата выставления;Дата совершения;Дата подписания получателем;Дата аннулирования;Регистрационный номер выпуска товаров (поставщик);Дата выпуска товаров (поставщик);Дата разрешения на убытие товаров (поставщик);Реквизиты заявления о ввозе товаров и уплате косвенных налогов – номер (поставщик);Реквизиты заявления о ввозе товаров и уплате косвенных налогов – дата (поставщик);Регистрационный номер выпуска товаров (получатель);Реквизиты заявления о ввозе товаров и уплате косвенных налогов – номер (получатель);Реквизиты заявления о ввозе товаров и уплате косвенных налогов – дата (получатель);Дата ввоза товаров (получатель);Договор;Дата договора;Вид документа;Наименование документа;Код формы;Серия;Номер;Дата документа;Cумма без НДС;Cумма акциза;Сумма НДС;Стоимость с НДС
112;190783035;;"ООО ""ГрандПринт""";111;Продавец;Горошко Ольга Александровна;112;691772248;;"ООО ""ХимПромОил""";107;Покупатель; ;190783035-2017-0000000315;;Исходный;Выставлен. Подписан получателем;03.03.2017;17.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""№56""";06.02.2017;ТН-2;;401851;ИЛ;"""0431077""";17.02.2017;311;0;62,2;373,2
112;190542056;;"ОАО ""Белорусская универсальная товарная биржа""";105;Продавец;;112;691772248;;"Общество с ограниченной ответственностью ""ХимПромОил""";107;Покупатель; ;190542056-2017-0000121947;;Исходный;Выставлен. Подписан получателем;06.03.2017;17.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""8775""";19.07.2016;Другое;Другое;;;"""36613""";17.02.2017;17,02;0;3,4;20,42
112;790488983;;"ООО"" Боголин-Плюс """;741;Продавец;Синевич Леонора Юрьевна;112;691772248;;"ООО  ""ХимПромОйл""";107;Покупатель; ;790488983-2017-0000000330;;Исходный;Выставлен. Подписан получателем;01.03.2017;17.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""""";;ТН-2;ТТН-1;401851;ПЮ;"""0673639""";17.02.2017;23,33;0;4,67;28
112;390538190;;"Частное предприятие ""Люди и цифры""";321;Продавец;Королёв Мурад Муханедович;112;691772248;;"ООО ""ХимПромОил""";107;Покупатель; ;390538190-2017-0000000318;;Исходный;Выставлен. Подписан получателем;18.02.2017;17.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""1285л-2016""";14.02.2017;ТН-2;;401951;ИФ;"""0633343""";17.02.2017;264;0;52,8;316,8
112;300042199;;"ОАО ""НАФТАН""";351;Продавец;;112;691772248;;"ООО ""ХимПромОил""";107;Покупатель; ;300042199-2017-0000009331;;Исходный;Выставлен. Подписан получателем;28.02.2017;17.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""049/2.02.488""";17.01.2017;ТТН-1;;402962;ГП;"""1151566""";17.02.2017;12546,22;1900;2509,25;15055,47
112;600123341;;"ОАО ""Гамма вкуса""";607;Продавец;Пивоварчик Екатерина Сергеевна;112;691772248;;"ООО ""ХимПромОил""";107;Покупатель; ;600123341-2017-0000000015;;Исходный;Аннулирован;17.02.2017;17.02.2017;;17.02.2017;"""""";;;"""""";;"""""";"""""";;;"""156-03-06""";17.05.2016;Акт выполненных работ;;;;"""3""";19.01.2017;510;0;0;510
112;192296906;     ;"Общество с ограниченной ответственностью ""ПолиХим-Стандарт""";613;Продавец;;112;691772248;     ;"ООО ""ХимПромОил""";107;Покупатель; ;192296906-2017-0000000636;;Исходный;Выставлен. Подписан получателем;09.03.2017;16.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""б/н""";12.02.2014;ТТН-1;ТТН-1;402961;ЭС;"""5411347""";16.02.2017;600;0;120;720
112;100070543;;"ООО ""СВИАТ""";613;Продавец;;112;691772248;;ООО «ХимПромОил»;107;Покупатель; ;100070543-2017-0000007357;;Исходный;Выставлен. Подписан получателем;27.02.2017;16.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""18440""";25.10.2016;ТН-2;ТН-2;401951;ИР;"""1059748""";16.02.2017;20,39;0;4,08;24,47
112;190317738;     ;"ООО ""Бумажная компания"", РБ";109;Продавец;;112;691772248;     ;"ООО ""ХимПромОил""";107;Покупатель; ;190317738-2017-0000002765;;Исходный;Выставлен. Подписан получателем;24.02.2017;15.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""149""";15.02.2017;ТН-2;;401951;ИУ;"""1153379""";15.02.2017;71,5;0;14,3;85,8
112;790488983;;"ООО"" Боголин-Плюс """;741;Продавец;Синевич Леонора Юрьевна;112;691772248;;"ООО  ""ХимПромОйл""";107;Покупатель; ;790488983-2017-0000000320;;Исходный;Выставлен. Подписан получателем;01.03.2017;15.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""""";;ТН-2;ТТН-1;401851;ПЮ;"""0673627""";15.02.2017;197,13;0;39,43;236,56
112;101223447;;"РУП ""Национальный центр маркетинга и конъюнктуры цен""";111;Продавец;;112;691772248;;"ООО ""Химпромоил""";107;Покупатель; ;101223447-2017-0000028046;;Исходный;Выставлен. Подписан получателем;22.02.2017;14.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""ЭТП-2015-03-18397""";11.03.2015;Акт;;;;"""ЭТП-2017-18397/100762""";14.02.2017;14,17;0;2,83;17
112;192296906;     ;"Общество с ограниченной ответственностью ""ПолиХим-Стандарт""";613;Продавец;;112;691772248;     ;"ООО ""ХимПромОил""";107;Покупатель; ;192296906-2017-0000000628;;Исходный;Выставлен. Подписан получателем;09.03.2017;14.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""б/н""";12.02.2014;ТТН-1;ТТН-1;402961;ЭС;"""5411340""";14.02.2017;1208,34;0;241,67;1450,01
112;192296906;     ;"Общество с ограниченной ответственностью ""ПолиХим-Стандарт""";613;Продавец;;112;691772248;     ;"ООО ""ХимПромОил""";107;Покупатель; ;192296906-2017-0000000625;;Исходный;Выставлен. Подписан получателем;09.03.2017;13.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""б/н""";12.02.2014;ТТН-1;ТТН-1;402961;ЭС;"""5411338""";13.02.2017;106,22;0;21,24;127,46
112;192296906;     ;"Общество с ограниченной ответственностью ""ПолиХим-Стандарт""";613;Продавец;;112;691772248;     ;"ООО ""ХимПромОил""";107;Покупатель; ;192296906-2017-0000000622;;Исходный;Выставлен. Подписан получателем;09.03.2017;13.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""б/н""";12.02.2014;ТТН-1;ТТН-1;402961;ЭС;"""5411335""";13.02.2017;573,92;0;114,79;688,71
112;600125053;;ОАО Завод горного воска;617;Продавец;;112;691772248;;"ООО ""Химпромоил""";107;Покупатель; ;600125053-2017-0000002104;;Исходный;Выставлен. Подписан получателем;23.02.2017;10.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""143""";09.02.2017;ТТН-1;;402961;ЭС;"""4644331""";10.02.2017;695,82;0;139,17;834,99
112;191175957;     ;"ООО ""Хостинг ТУТ""";104;Продавец;;112;691772248;     ;"ООО ""ХимПромОил""";107;Покупатель; ;191175957-2017-0000000648;;Исходный;Выставлен. Подписан получателем;28.02.2017;10.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""""";;Акт;;;;"""3160""";10.02.2017;158,4;0;31,68;190,08
112;192594208;;Частное торговое унитарное предприятие «ЦСВ»;105;Продавец;;112;691772248;;Общество с ограниченной ответственностью «ХимПромОил»;107;Покупатель; ;192594208-2017-0000000366;;Исходный;Выставлен. Подписан получателем;09.03.2017;09.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""догоор-296""";06.02.2017;ТН-2;ТН-2;401951;ИУ;"""0086798""";09.02.2017;229,32;0;45,86;275,18
112;192077474;;"ООО ""БиКрафтОйл""";109;Продавец;;112;691772248;;"ООО ""ХимПромОйл""";107;Покупатель; ;192077474-2017-0000001101;;Исходный;Выставлен. Подписан получателем;02.03.2017;09.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""1901""";25.08.2016;ТТН-1;;402961;ЭС;"""1052765""";09.02.2017;216;0;43,2;259,2
112;100006975;     ;"ООО ""Сервовит""    РБ";106;Продавец;;112;691772248;     ;"ООО ""ХимПромОйл""";107;Покупатель; ;100006975-2017-0000000290;;Исходный;Выставлен. Подписан получателем;01.03.2017;08.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""0225/15""";25.02.2015;ТТН-1;;402961;ЭУ;"""0823204""";08.02.2017;989,78;0;197,96;1187,74
112;190783035;;"ООО ""ГрандПринт""";111;Продавец;Горошко Ольга Александровна;112;691772248;;"ООО ""ХимПромОил""";107;Покупатель; ;190783035-2017-0000000314;;Исходный;Выставлен. Подписан получателем;03.03.2017;08.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""№56""";06.02.2017;ТН-2;;401851;ИЛ;"""0431076""";08.02.2017;210,86;0;42,17;253,03
112;100070543;;"ООО ""СВИАТ""";613;Продавец;;112;691772248;;ООО «ХимПромОил»;107;Покупатель; ;100070543-2017-0000006398;;Исходный;Выставлен. Подписан получателем;17.02.2017;08.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""18440""";25.10.2016;ТТН-1;ТТН-1;402961;ЭХ;"""2309381""";08.02.2017;163,99;0;32,8;196,79
112;191471136;;"Общество с ограниченной ответственностью ""БелСпросШина""";111;Продавец;Касько Анжелика Ивановна;112;691772248;;"ООО ""ХимПромОил""";107;Покупатель; ;191471136-2017-0000000258;;Исходный;Выставлен. Подписан получателем;15.02.2017;08.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""б/н""";14.11.2016;ТТН-1;;402961;ЭУ;"""4135393""";08.02.2017;1994,82;0;398,96;2393,78
112;300042199;;"ОАО ""НАФТАН""";351;Продавец;;112;691772248;;"ООО ""ХимПромОил""";107;Покупатель; ;300042199-2017-0000007301;;Исходный;Выставлен. Подписан получателем;28.02.2017;08.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""049/2.02.488""";17.01.2017;ТТН-1;;402951;ГП;"""1151485""";08.02.2017;9850,23;1750;1970,05;11820,28
112;101223447;;"РУП ""Национальный центр маркетинга и конъюнктуры цен""";111;Продавец;;112;691772248;;"ООО ""Химпромоил""";107;Покупатель; ;101223447-2017-0000024810;;Исходный;Выставлен. Подписан получателем;17.02.2017;08.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""ЭТП-2015-03-18397""";11.03.2015;Акт;;;;"""ЭТП-2017-18397/100973""";08.02.2017;14,17;0;2,83;17
112;101223447;;"РУП ""Национальный центр маркетинга и конъюнктуры цен""";111;Продавец;;112;691772248;;"ООО ""Химпромоил""";107;Покупатель; ;101223447-2017-0000024794;;Исходный;Выставлен. Подписан получателем;17.02.2017;08.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""ЭТП-2015-03-18397""";11.03.2015;Акт;;;;"""ЭТП-2017-18397/102280""";08.02.2017;14,17;0;2,83;17
112;101223447;;"РУП ""Национальный центр маркетинга и конъюнктуры цен""";111;Продавец;;112;691772248;;"ООО ""Химпромоил""";107;Покупатель; ;101223447-2017-0000024008;;Исходный;Выставлен. Подписан получателем;17.02.2017;07.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""ЭТП-2015-03-18397""";11.03.2015;Акт;;;;"""ЭТП-2017-18397/99280""";07.02.2017;14,17;0;2,83;17
112;191847406;     ;"Унитарное предприятие по оказанию услуг ""Удостоверяющий центр ""БУТБ""";105;Продавец;;112;691772248;     ;"Общество с ограниченной ответственностью ""ХимПромОил""";107;Покупатель; ;191847406-2017-0000003779;;Исходный;Выставлен. Подписан получателем;06.03.2017;07.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""13/32""";07.02.2017;Акт;;;;"""13/32""";07.02.2017;41,58;0;8,32;49,9
112;700018342;;"ОАО ""Агрокомбинат ""Восход""";716;Продавец;;112;691772248;;"ООО ""ХимПроОйл""";107;Покупатель; ;700018342-2017-0000000676;;Исходный;Выставлен. Подписан получателем;02.03.2017;07.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""8/400""";29.06.2016;ТТН-1;ТТН-1;402961;ЭХ;"""4517691""";07.02.2017;1748,25;0;174,83;1923,08
112;100006975;     ;"ООО ""Сервовит""    РБ";106;Продавец;;112;691772248;     ;"ООО ""ХимПромОйл""";107;Покупатель; ;100006975-2017-0000000289;;Исходный;Выставлен. Подписан получателем;01.03.2017;06.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""007/32""";26.11.2014;ТТН-1;;402961;ЭУ;"""0823185""";06.02.2017;936;0;187,2;1123,2
112;790488983;;"ООО"" Боголин-Плюс """;741;Продавец;Синевич Леонора Юрьевна;112;691772248;;"ООО  ""ХимПромОйл""";107;Покупатель; ;790488983-2017-0000000273;;Исходный;Выставлен. Подписан получателем;01.03.2017;06.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""""";;ТН-2;ТТН-1;401851;ПЮ;"""0673584""";06.02.2017;23,33;0;4,67;28
112;192317030;;"Общество с ограниченной ответственностью ""ЭквиТехно""";105;Продавец;Палевич Николай Анатольевич;112;691772248;;ООО «ХимПромОил»;107;Покупатель; ;192317030-2017-0000001498;;Исходный;Выставлен. Подписан получателем;09.03.2017;06.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""529""";03.02.2017;ТН-2;;401951;ИС;"""2334785""";06.02.2017;402,76;0;80,55;483,31
112;192296906;     ;"Общество с ограниченной ответственностью ""ПолиХим-Стандарт""";613;Продавец;;112;691772248;     ;"ООО ""ХимПромОил""";107;Покупатель; ;192296906-2017-0000000602;;Исходный;Выставлен. Подписан получателем;09.03.2017;06.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""б/н""";12.02.2014;ТТН-1;ТТН-1;402961;ЭС;"""5411388""";06.02.2017;1616,66;0;323,33;1939,99
112;192077474;;"ООО ""БиКрафтОйл""";109;Продавец;;112;691772248;;"ООО ""ХимПромОйл""";107;Покупатель; ;192077474-2017-0000001016;;Исходный;Выставлен. Подписан получателем;02.03.2017;06.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""1901""";25.08.2016;ТТН-1;;402961;ЭС;"""1052689""";06.02.2017;11999,28;0;2399,86;14399,14
112;190542056;;"ОАО ""Белорусская универсальная товарная биржа""";105;Продавец;;112;691772248;;"Общество с ограниченной ответственностью ""ХимПромОил""";107;Покупатель; ;190542056-2017-0000112864;;Исходный;Выставлен. Подписан получателем;06.03.2017;03.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""40620""";05.02.2016;Другое;Другое;;;"""O20170131113052""";03.02.2017;15;0;3;18
112;192153016;     ;"Индивидуальный предприниматель ""Грунтов Геннадий Евгеньевич""";107;Продавец;;112;691772248;     ;"ООО ""ХимПроОил""";107;Покупатель; ;192153016-2017-0000100057;;Исходный;Выставлен. Подписан получателем;26.04.2017;02.02.2017;18.08.2017;;"""""";;;"""""";;"""""";"""""";;;"""б/н""";22.11.2016;ТТН-1;ТТН-1;402961;ЭР;"""3029526""";02.02.2017;442;0;88,4;530,4
112;690276940;;Шеченков В.В.;603;Продавец;Шеченков Владимир Викторович;112;691772248;;"ООО ""ХимПромОил""";107;Покупатель; ;690276940-2017-0000000017;;Исходный;Выставлен. Подписан получателем;07.03.2017;02.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""182/07-15""";28.07.2015;ТТН-1;;402861;ЖУ;"""0794970""";02.02.2017;577,2;0;115,44;692,64
112;100070543;;"ООО ""СВИАТ""";613;Продавец;;112;691772248;;ООО «ХимПромОил»;107;Покупатель; ;100070543-2017-0000005271;;Исходный;Выставлен. Подписан получателем;07.02.2017;02.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""18440""";25.10.2016;ТТН-1;ТТН-1;402961;ЭХ;"""2307195""";02.02.2017;785,44;0;157,08;942,52
112;100006975;     ;"ООО ""Сервовит""    РБ";106;Продавец;;112;691772248;     ;"ООО ""ХимПромОйл""";107;Покупатель; ;100006975-2017-0000000288;;Исходный;Выставлен. Подписан получателем;01.03.2017;02.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""0310/16-М""";10.03.2016;ТТН-1;;402961;ЭУ;"""0823175""";02.02.2017;255,74;0;51,15;306,89
112;100070543;;"ООО ""СВИАТ""";613;Продавец;;112;691772248;;ООО «ХимПромОил»;107;Покупатель; ;100070543-2017-0000005373;;Исходный;Выставлен. Подписан получателем;07.02.2017;02.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""18440""";25.10.2016;ТТН-1;ТТН-1;402961;ЭХ;"""2308215""";02.02.2017;46,84;0;9,36;56,2
112;191471136;;"Общество с ограниченной ответственностью ""БелСпросШина""";111;Продавец;Касько Анжелика Ивановна;112;691772248;;"ООО ""ХимПромОил""";107;Покупатель; ;191471136-2017-0000000222;;Исходный;Выставлен. Подписан получателем;13.02.2017;01.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""б/н""";14.11.2016;ТТН-1;;402961;ЭУ;"""4135367""";01.02.2017;816,12;0;163,23;979,35
643;4025418492;     ;"ООО ""Эком""";;Иностранная организация;;112;691772248;     ;"ООО ХимПромОил""";107;Покупатель; ;691772248-2017-0000000233;;Исходный;Выставлен. Подписан получателем;20.01.2017;31.01.2017;20.01.2017;;"""""";;;"""""";;"""""";"""25""";31.12.2016;05.12.2016;"""""";;;;;;"""""";;3881,8;638,08;776,36;4658,16
112;191426062;;Гоман К. Н.;107;Посредник;Гоман Кирилл Николаевич;112;691772248;;"ООО ""ХимПромОил""";107;Потребитель; ;191426062-2018-0000000008;;Исходный;Выставлен. Подписан получателем;20.01.2018;31.01.2017;13.02.2018;;"""""";;;"""""";;"""""";"""""";;;"""1""";05.03.2015;Счет-фактура;;;;"""1""";22.02.2017;241,97;0;48,4;290,37
112;191426062;;Гоман К. Н.;107;Продавец;Гоман Кирилл Николаевич;112;691772248;;"ООО ""ХимПромОил""";107;Покупатель; ;191426062-2017-0000000025;;Исходный;Аннулирован;10.03.2017;31.01.2017;10.04.2017;31.01.2017;"""""";;;"""""";;"""""";"""""";;;"""1""";05.03.2015;;;;;"""""";;241,98;0;48,39;290,37
112;191439844;;"Иностранное унитарное предприятие ""Стэнком""";108;Продавец;Щербаков Виктор Владимирович;112;691772248;;"ООО ""ХимПромОил""";107;Покупатель; ;191439844-2017-0000000007;;Дополнительный без ссылки;Выставлен. Подписан получателем;01.02.2017;31.01.2017;06.02.2017;;"""""";;;"""""";;"""""";"""""";;;"""1428601""";13.10.2015;ТН-2;;401851;ШИ;"""0334743""";07.03.2016;-181,83;0;-36,37;-218,2
112;101528843;;"Унитарное предприятие ""Велком""";111;Продавец;;112;691772248;;"ООО ""ХимПромОил""";107;Покупатель; ;101528843-2017-9910348279;;Исходный;Выставлен. Подписан получателем;04.02.2017;31.01.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""000200442507""";10.12.2014;Акт;;;;"""2017020355459006""";31.01.2017;336,71;0;84,18;420,89
112;190726138;;"Государственное предприятие ""Центр Систем Идентификации""";107;Продавец;;112;691772248;;"ООО ""ХимПромОил""";107;Покупатель; ;190726138-2017-0000005901;;Исходный;Выставлен. Подписан получателем;09.02.2017;31.01.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""ПМ50/01169/16""";23.04.2016;Акт;;;;"""ПМ50/01169/16""";31.01.2017;5,68;0;1,14;6,82
112;190604746;     ;"ЧУП ""Белтрансспутник"", РБ";108;Продавец;;112;691772248;     ;"ООО ""ХимПромОил""";107;Покупатель; ;190604746-2017-0000005001;;Исходный;Выставлен. Подписан получателем;09.02.2017;31.01.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""7392-у""";26.05.2016;Акт;;;;"""2770""";31.01.2017;17,5;0;3,5;21
112;192296906;     ;"Общество с ограниченной ответственностью ""ПолиХим-Стандарт""";613;Продавец;;112;691772248;     ;"ООО ""ХимПромОил""";107;Покупатель; ;192296906-2017-0000000588;;Исходный;Выставлен. Подписан получателем;03.02.2017;31.01.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""б/н""";12.02.2014;ТТН-1;ТТН-1;402961;ЭС;"""5411376""";31.01.2017;573,92;0;114,79;688,71
112;100847638;;"ООО ""МЕКУС""";105;Продавец;Саркисова Мария Александровна;112;691772248;;"ООО ""ХимПромОил""";107;Покупатель; ;100847638-2017-0000000584;;Исходный;Выставлен. Подписан получателем;03.02.2017;31.01.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""238/16""";16.09.2016;Акт выполненных работ;;;;"""0000000584""";31.01.2017;116,32;0;23,27;139,59
112;100006975;     ;"ООО ""Сервовит""    РБ";106;Продавец;;112;691772248;     ;"ООО ""ХимПромОйл""";107;Покупатель; ;100006975-2017-0000000192;;Исходный;Выставлен. Подписан получателем;01.02.2017;31.01.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""007/32""";26.11.2014;ТТН-1;;402961;ЭУ;"""0823171""";31.01.2017;4972;0;994,4;5966,4
112;102302797;;"ФИЛИАЛ МГТС РУП ""БЕЛТЕЛЕКОМ""";104;Продавец;;112;691772248;;"ООО""ХИМПРОМОИЛ""";107;Покупатель; ;102302797-2017-9702023733;;Исходный;Выставлен. Подписан получателем;09.02.2017;31.01.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""17040199797""";01.12.2016;Счет-фактура;Счёт-фактура;;;"""1008506""";10.02.2017;20,19;0;5,05;25,24
112;800013732;;"Совместное общество с ограниченной ответственностью ""Мобильные ТелеСистемы""";107;Продавец;;112;691772248;;"ООО ""ХимПромОил""";107;Покупатель; ;800013732-2017-1200730704;;Исходный;Выставлен. Подписан получателем;09.02.2017;31.01.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""107316615643""";05.12.2016;;;;;"""""";;25;0;6,25;31,25
112;101007741;;"РУП ""БЕЛТЕЛЕКОМ""";111;Продавец;;112;691772248;;"ООО""ХИМПРОМОИЛ""";107;Покупатель; ;101007741-2017-9702018939;;Исходный;Выставлен. Подписан получателем;09.02.2017;31.01.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""17040199797""";01.12.2016;Счет-фактура;Счёт-фактура;;;"""1008506""";10.02.2017;52,06;0;13,02;65,08
112;690314876;     ;"РУП  ""Белоруснефть-Минскоблнефтепродукт""";606;Комиссионер;;112;691772248;     ;"ООО ""ХимПромОил""";107;Покупатель; ;690314876-2017-1700008107;;Исходный;Выставлен. Подписан получателем;09.02.2017;31.01.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""5434""";06.11.2014;Другое;НТУ-АЗС;;;"""5434/31-01-2017""";31.01.2017;46;0;9,2;55,2
112;690314876;     ;"РУП  ""Белоруснефть-Минскоблнефтепродукт""";606;Комиссионер;;112;691772248;     ;"ООО ""ХимПромОил""";107;Покупатель; ;690314876-2017-1700004834;;Исходный;Выставлен. Подписан получателем;09.02.2017;31.01.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""5434""";06.11.2014;Другое;НТУ-АЗС;;;"""5434/31-01-2017""";31.01.2017;1023,47;0;204,77;1228,24
112;700103252;;ОАО Климовичский КХП;709;Продавец;;112;691772248;;"ООО""ХимПромОил""";107;Покупатель; ;700103252-2017-0000010184;;Исходный;Выставлен. Подписан получателем;07.02.2017;31.01.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""390""";16.11.2016;Акт;;;;"""1626""";31.01.2017;11,58;0;2,31;13,89
112;690314876;     ;"РУП  ""Белоруснефть-Минскоблнефтепродукт""";606;Продавец;;112;691772248;     ;"ООО ""ХимПромОил""";107;Покупатель; ;690314876-2017-1700001869;;Исходный;Выставлен. Подписан получателем;06.02.2017;31.01.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""5434""";06.11.2014;Другое;НТУ-АЗС;;;"""5434/31-01-2017""";31.01.2017;461,6;0;92,35;553,95
112;192357186;;"Унитарное предприятие ""МЖК-СтройИнвест""";107;Продавец;Апанасёнок Алексей Валентинович;112;691772248;;"ООО ""ХимПромОил""";107;Покупатель; ;192357186-2017-0000000005;;Исходный;Выставлен. Подписан получателем;06.02.2017;31.01.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""18/11-2016""";18.11.2016;;;;;"""""";;818;0;163,6;981,6
112;100181973;;"ООО ""АНИТЭКС""";111;Продавец;;112;691772248;;ХимПромОил ООО;107;Покупатель; ;100181973-2017-0000002066;;Исходный;Выставлен. Подписан получателем;06.02.2017;31.01.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""298""";28.12.2015;Акт выполненных работ;;;;"""5505""";31.01.2017;73,2;0;18,3;91,5
112;191426062;;Гоман К. Н.;107;Продавец;Гоман Кирилл Николаевич;112;691772248;;"ООО ""ХимПромОил""";107;Покупатель; ;191426062-2017-0000000019;;Исходный;Выставлен. Подписан получателем;04.02.2017;31.01.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""1""";05.03.2015;;;;;"""""";;83,33;0;16,67;100
112;191426062;;Гоман К. Н.;107;Продавец;Гоман Кирилл Николаевич;112;691772248;;"ООО ""ХимПромОил""";107;Покупатель; ;191426062-2017-0000000018;;Исходный;Выставлен. Подписан получателем;04.02.2017;31.01.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""1-с""";01.05.2015;;;;;"""""";;1568,22;0;313,64;1881,86
112;690314876;     ;"РУП ""Белоруснефть-Минскоблнефтепродукт""";606;Продавец;;112;691772248;     ;"ООО ""ХимПромОил""";107;Покупатель; ;690314876-2017-0700000694;;Исходный;Выставлен. Подписан получателем;01.02.2017;31.01.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""б/н""";29.12.2016;Акт выполненных работ;Акт выполненных работ;861;;"""1""";31.01.2017;575;0;115;690
112;191689581;     ;"Общество с ограниченной ответственностью ""Вебмарт Групп""";108;Продавец;;112;691772248;     ;ООО «ХимПромОил» , РБ;107;Покупатель; ;191689581-2017-0000000131;;Исходный;Выставлен. Подписан получателем;03.02.2017;31.01.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""Публичный""";01.02.2016;Акт;Акт;;;"""128""";31.01.2017;166,67;0;33,33;200
112;190117474;;"УП ""ЖЭС МЖК""";107;Посредник;Волошина Галина Андреевна;112;691772248;;"ООО ""ХимПромОил""";107;Потребитель; ;190117474-2017-0000000131;;Исходный;Выставлен. Подписан получателем;10.02.2017;31.01.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""№74""";01.01.2017;Счет-фактура;;;;"""103""";10.02.2017;337,97;0;67,59;405,56
112;190117474;;"УП ""ЖЭС МЖК""";107;Посредник;Волошина Галина Андреевна;112;691772248;;"ООО ""ХимПромОил""";107;Потребитель; ;190117474-2017-0000000130;;Исходный;Выставлен. Подписан получателем;10.02.2017;31.01.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""№74""";01.01.2017;Счет-фактура;;;;"""103""";10.02.2017;117,45;0;23,49;140,94
